State,District ,Crop,Crop_Year,Season,Area ,Production,Yield
Odisha,GAJAPATI,Sugarcane,2007,Winter     ,197.0,11085.0,56.27
Odisha,GAJAPATI,Sugarcane,2008,Winter     ,141.0,7501.0,53.2
Odisha,GAJAPATI,Sugarcane,2009,Winter     ,72.0,3946.0,54.8
Odisha,GAJAPATI,Sugarcane,2010,Winter     ,152.0,9705.0,63.85
Odisha,GAJAPATI,Sugarcane,2011,Winter     ,82.0,6143.0,74.91
Odisha,GAJAPATI,Sugarcane,2012,Winter     ,55.0,3133.0,56.96
Odisha,GAJAPATI,Sugarcane,2013,Winter     ,65.0,4342.0,66.8
Odisha,GAJAPATI,Sugarcane,2014,Winter     ,47.0,2494.0,53.07
Odisha,GAJAPATI,Sugarcane,2015,Winter     ,122.0,6856.0,56.2
Odisha,GAJAPATI,Sugarcane,2016,Winter     ,1.0,48.0,48.0
Odisha,GAJAPATI,Sugarcane,2017,Winter     ,10.0,606.0,60.6
Odisha,GAJAPATI,Sugarcane,2018,Winter     ,4.0,173.0,43.2
Odisha,GANJAM,Sugarcane,1997,Winter     ,1384.0,133036.0,96.12
Odisha,GANJAM,Sugarcane,1998,Winter     ,2465.0,231745.0,94.01
Odisha,GANJAM,Sugarcane,1999,Winter     ,3510.0,190140.0,54.17
Odisha,GANJAM,Sugarcane,2000,Whole Year ,2464.0,165964.0,67.36
Odisha,GANJAM,Sugarcane,2001,Whole Year ,1506.0,116491.0,77.35
Odisha,GANJAM,Sugarcane,2002,Whole Year ,1339.0,85008.0,63.49
Odisha,GANJAM,Sugarcane,2003,Whole Year ,1858.0,136288.0,73.35
Odisha,GANJAM,Sugarcane,2004,Winter     ,2580.0,199434.0,77.3
Odisha,GANJAM,Sugarcane,2005,Winter     ,1924.0,151096.0,78.53
Odisha,GANJAM,Sugarcane,2006,Winter     ,1618.0,132742.0,82.04
Odisha,GANJAM,Sugarcane,2007,Winter     ,1967.0,155373.0,78.99
Odisha,GANJAM,Sugarcane,2008,Winter     ,1738.0,125675.0,72.31
Odisha,GANJAM,Sugarcane,2009,Winter     ,513.0,35778.0,69.74
Odisha,GANJAM,Sugarcane,2010,Winter     ,1696.0,115922.0,68.35
Odisha,GANJAM,Sugarcane,2011,Winter     ,1733.0,129840.0,74.92
Odisha,GANJAM,Sugarcane,2012,Winter     ,1441.0,102256.0,70.96
Odisha,GANJAM,Sugarcane,2013,Winter     ,1704.0,48862.0,28.68
Odisha,GANJAM,Sugarcane,2014,Winter     ,773.0,59009.0,76.34
Odisha,GANJAM,Sugarcane,2015,Winter     ,1073.0,81131.0,75.61
Odisha,GANJAM,Sugarcane,2016,Winter     ,368.0,30029.0,81.6
Odisha,GANJAM,Sugarcane,2017,Winter     ,199.0,13395.0,67.31
Odisha,GANJAM,Sugarcane,2018,Winter     ,734.0,38053.0,51.84
Odisha,GANJAM,Sugarcane,2019,Winter     ,210.0,12021.0,57.24
Odisha,JAGATSINGHAPUR,Sugarcane,1997,Winter     ,380.0,18128.0,47.71
Odisha,JAGATSINGHAPUR,Sugarcane,1998,Winter     ,402.0,21854.0,54.36
Odisha,JAGATSINGHAPUR,Sugarcane,1999,Winter     ,230.0,4640.0,20.17
Odisha,JAGATSINGHAPUR,Sugarcane,2000,Whole Year ,219.0,11433.0,52.2
Odisha,JAGATSINGHAPUR,Sugarcane,2001,Whole Year ,55.0,3003.0,54.6
Odisha,JAGATSINGHAPUR,Sugarcane,2002,Whole Year ,289.0,20200.0,69.9
Odisha,JAGATSINGHAPUR,Sugarcane,2003,Whole Year ,712.0,51739.0,72.67
Odisha,JAGATSINGHAPUR,Sugarcane,2004,Winter     ,489.0,33770.0,69.06
Odisha,JAGATSINGHAPUR,Sugarcane,2005,Winter     ,433.0,32870.0,75.91
Odisha,JAGATSINGHAPUR,Sugarcane,2006,Winter     ,363.0,26354.0,72.6
Odisha,JAGATSINGHAPUR,Sugarcane,2007,Winter     ,403.0,35858.0,88.98
Odisha,JAGATSINGHAPUR,Sugarcane,2008,Winter     ,543.0,28638.0,52.74
Odisha,JAGATSINGHAPUR,Sugarcane,2009,Winter     ,120.0,6460.0,53.83
Odisha,JAGATSINGHAPUR,Sugarcane,2010,Winter     ,210.0,11225.0,53.45
Odisha,JAGATSINGHAPUR,Sugarcane,2011,Winter     ,598.0,35760.0,59.8
Odisha,JAGATSINGHAPUR,Sugarcane,2012,Winter     ,322.0,24730.0,76.8
Odisha,JAGATSINGHAPUR,Sugarcane,2013,Winter     ,266.0,18431.0,69.29
Odisha,JAGATSINGHAPUR,Sugarcane,2014,Winter     ,375.0,21982.0,58.62
Odisha,JAGATSINGHAPUR,Sugarcane,2015,Winter     ,196.0,12204.0,62.27
Odisha,JAGATSINGHAPUR,Sugarcane,2016,Winter     ,385.0,17798.0,46.23
Odisha,JAGATSINGHAPUR,Sugarcane,2017,Winter     ,186.0,9002.0,48.4
Odisha,JAGATSINGHAPUR,Sugarcane,2018,Winter     ,327.0,20286.0,62.04
Odisha,JAGATSINGHAPUR,Sugarcane,2019,Winter     ,336.0,13141.0,39.11
Odisha,JAJAPUR,Sugarcane,1997,Winter     ,508.0,23249.0,45.77
Odisha,JAJAPUR,Sugarcane,1998,Winter     ,462.0,25931.0,56.13
Odisha,JAJAPUR,Sugarcane,1999,Winter     ,760.0,28880.0,38.0
Odisha,JAJAPUR,Sugarcane,2000,Whole Year ,328.0,11152.0,34.0
Odisha,JAJAPUR,Sugarcane,2001,Whole Year ,240.0,9007.0,37.53
Odisha,JAJAPUR,Sugarcane,2002,Whole Year ,421.0,17827.0,42.34
Odisha,JAJAPUR,Sugarcane,2003,Whole Year ,170.0,5756.0,33.86
Odisha,JAJAPUR,Sugarcane,2004,Winter     ,239.0,11317.0,47.35
Odisha,JAJAPUR,Sugarcane,2005,Winter     ,234.0,12975.0,55.45
Odisha,JAJAPUR,Sugarcane,2006,Winter     ,411.0,23285.0,56.65
Odisha,JAJAPUR,Sugarcane,2007,Winter     ,434.0,20131.0,46.39
Odisha,JAJAPUR,Sugarcane,2008,Winter     ,117.0,5101.0,43.6
Odisha,JAJAPUR,Sugarcane,2009,Winter     ,666.0,34765.0,52.2
Odisha,JAJAPUR,Sugarcane,2010,Winter     ,111.0,5970.0,53.78
Odisha,JAJAPUR,Sugarcane,2011,Winter     ,574.0,24506.0,42.69
Odisha,JAJAPUR,Sugarcane,2012,Winter     ,805.0,35823.0,44.5
Odisha,JAJAPUR,Sugarcane,2013,Winter     ,1052.0,46104.0,43.83
Odisha,JAJAPUR,Sugarcane,2014,Winter     ,409.0,18121.0,44.31
Odisha,JAJAPUR,Sugarcane,2015,Winter     ,831.0,32748.0,39.41
Odisha,JAJAPUR,Sugarcane,2016,Winter     ,293.0,13928.0,47.54
Odisha,JAJAPUR,Sugarcane,2017,Winter     ,708.0,31847.0,44.98
Odisha,JAJAPUR,Sugarcane,2018,Winter     ,295.0,11543.0,39.13
Odisha,JAJAPUR,Sugarcane,2019,Winter     ,1673.0,68454.0,40.92
Odisha,JHARSUGUDA,Sugarcane,1997,Winter     ,46.0,3029.0,65.85
Odisha,JHARSUGUDA,Sugarcane,1998,Winter     ,102.0,10224.0,100.24
Odisha,JHARSUGUDA,Sugarcane,1999,Winter     ,60.0,3900.0,65.0
Odisha,JHARSUGUDA,Sugarcane,2000,Whole Year ,69.0,4242.0,61.48
Odisha,JHARSUGUDA,Sugarcane,2001,Whole Year ,51.0,4098.0,80.36
Odisha,JHARSUGUDA,Sugarcane,2002,Whole Year ,53.0,3733.0,70.44
Odisha,JHARSUGUDA,Sugarcane,2003,Whole Year ,119.0,6990.0,58.74
Odisha,JHARSUGUDA,Sugarcane,2004,Winter     ,79.0,5606.0,70.97
Odisha,JHARSUGUDA,Sugarcane,2005,Winter     ,40.0,2518.0,62.94
Odisha,JHARSUGUDA,Sugarcane,2006,Winter     ,47.0,3628.0,77.2
Odisha,JHARSUGUDA,Sugarcane,2007,Winter     ,53.0,3352.0,63.25
Odisha,JHARSUGUDA,Sugarcane,2008,Winter     ,97.0,7973.0,82.2
Odisha,JHARSUGUDA,Sugarcane,2009,Winter     ,34.0,2682.0,78.89
Odisha,JHARSUGUDA,Sugarcane,2010,Winter     ,34.0,2920.0,85.89
Odisha,JHARSUGUDA,Sugarcane,2011,Winter     ,36.0,3298.0,91.6
Odisha,JHARSUGUDA,Sugarcane,2012,Winter     ,26.0,2368.0,91.08
Odisha,JHARSUGUDA,Sugarcane,2013,Winter     ,21.0,1406.0,66.94
Odisha,JHARSUGUDA,Sugarcane,2014,Winter     ,45.0,2586.0,57.46
Odisha,JHARSUGUDA,Sugarcane,2015,Winter     ,8.0,449.0,56.06
Odisha,JHARSUGUDA,Sugarcane,2016,Winter     ,51.0,3721.0,72.96
Odisha,JHARSUGUDA,Sugarcane,2017,Winter     ,1.0,63.0,63.2
Odisha,KALAHANDI,Sugarcane,1997,Winter     ,632.0,32863.0,52.0
Odisha,KALAHANDI,Sugarcane,1998,Winter     ,764.0,38314.0,50.15
Odisha,KALAHANDI,Sugarcane,1999,Winter     ,2670.0,216850.0,81.22
Odisha,KALAHANDI,Sugarcane,2000,Whole Year ,1141.0,50346.0,44.12
Odisha,KALAHANDI,Sugarcane,2001,Whole Year ,163.0,7781.0,47.74
Odisha,KALAHANDI,Sugarcane,2002,Whole Year ,274.0,14155.0,51.66
Odisha,KALAHANDI,Sugarcane,2003,Whole Year ,399.0,19861.0,49.78
Odisha,KALAHANDI,Sugarcane,2004,Winter     ,290.0,12972.0,44.73
Odisha,KALAHANDI,Sugarcane,2005,Winter     ,577.0,33175.0,57.5
Odisha,KALAHANDI,Sugarcane,2006,Winter     ,374.0,18521.0,49.52
Odisha,KALAHANDI,Sugarcane,2007,Winter     ,367.0,16199.0,44.14
Odisha,KALAHANDI,Sugarcane,2008,Winter     ,163.0,7580.0,46.5
Odisha,KALAHANDI,Sugarcane,2009,Winter     ,192.0,9873.0,51.42
Odisha,KALAHANDI,Sugarcane,2010,Winter     ,212.0,10773.0,50.81
Odisha,KALAHANDI,Sugarcane,2011,Winter     ,481.0,21670.0,45.05
Odisha,KALAHANDI,Sugarcane,2012,Winter     ,372.0,20620.0,55.43
Odisha,KALAHANDI,Sugarcane,2013,Winter     ,72.0,3744.0,52.0
Odisha,KALAHANDI,Sugarcane,2014,Winter     ,53.0,2600.0,49.05
Odisha,KALAHANDI,Sugarcane,2015,Winter     ,112.0,6256.0,55.86
Odisha,KALAHANDI,Sugarcane,2016,Winter     ,62.0,2976.0,48.0
Odisha,KALAHANDI,Sugarcane,2017,Winter     ,46.0,2636.0,57.3
Odisha,KALAHANDI,Sugarcane,2018,Winter     ,49.0,5674.0,115.8
Odisha,KALAHANDI,Sugarcane,2019,Winter     ,176.0,9469.0,53.8
Odisha,KANDHAMAL,Sugarcane,1997,Winter     ,4.0,172.0,43.0
Odisha,KANDHAMAL,Sugarcane,1998,Winter     ,25.0,580.0,23.2
Odisha,KANDHAMAL,Sugarcane,1999,Winter     ,10.0,630.0,63.0
Odisha,KANDHAMAL,Sugarcane,2001,Whole Year ,22.0,1056.0,48.0
Odisha,KANDHAMAL,Sugarcane,2003,Whole Year ,2.0,77.0,38.4
Odisha,KANDHAMAL,Sugarcane,2005,Winter     ,7.0,335.0,47.8
Odisha,KANDHAMAL,Sugarcane,2006,Winter     ,6.0,274.0,45.6
Odisha,KANDHAMAL,Sugarcane,2007,Winter     ,1.0,26.0,25.7
Odisha,KANDHAMAL,Sugarcane,2008,Winter     ,5.0,286.0,57.2
Odisha,KANDHAMAL,Sugarcane,2009,Winter     ,2.0,118.0,59.2
Odisha,KANDHAMAL,Sugarcane,2012,Winter     ,2.0,70.0,34.8
Odisha,KENDRAPARA,Sugarcane,1997,Winter     ,127.0,9059.0,71.33
Odisha,KENDRAPARA,Sugarcane,1998,Winter     ,161.0,12403.0,77.04
Odisha,KENDRAPARA,Sugarcane,1999,Winter     ,440.0,37340.0,84.86
Odisha,KENDRAPARA,Sugarcane,2000,Whole Year ,165.0,7145.0,43.3
Odisha,KENDRAPARA,Sugarcane,2001,Whole Year ,85.0,3479.0,40.93
Odisha,KENDRAPARA,Sugarcane,2002,Whole Year ,91.0,4395.0,48.29
Odisha,KENDRAPARA,Sugarcane,2003,Whole Year ,56.0,2681.0,47.87
Odisha,KENDRAPARA,Sugarcane,2004,Winter     ,94.0,5116.0,54.43
Odisha,KENDRAPARA,Sugarcane,2005,Winter     ,84.0,5040.0,60.0
Odisha,KENDRAPARA,Sugarcane,2006,Winter     ,86.0,4237.0,49.27
Odisha,KENDRAPARA,Sugarcane,2007,Winter     ,80.0,4138.0,51.72
Odisha,KENDRAPARA,Sugarcane,2008,Winter     ,40.0,1593.0,39.83
Odisha,KENDRAPARA,Sugarcane,2009,Winter     ,71.0,2930.0,41.27
Odisha,KENDRAPARA,Sugarcane,2010,Winter     ,183.0,8849.0,48.35
Odisha,KENDRAPARA,Sugarcane,2011,Winter     ,251.0,12510.0,49.84
Odisha,KENDRAPARA,Sugarcane,2012,Winter     ,103.0,5347.0,51.91
Odisha,KENDRAPARA,Sugarcane,2013,Winter     ,170.0,9444.0,55.55
Odisha,KENDRAPARA,Sugarcane,2014,Winter     ,53.0,2321.0,43.8
Odisha,KENDRAPARA,Sugarcane,2015,Winter     ,66.0,3074.0,46.57
Odisha,KENDRAPARA,Sugarcane,2016,Winter     ,41.0,1902.0,46.4
Odisha,KENDRAPARA,Sugarcane,2017,Winter     ,22.0,1742.0,79.2
Odisha,KENDRAPARA,Sugarcane,2018,Winter     ,79.0,3932.0,49.77
Odisha,KENDRAPARA,Sugarcane,2019,Winter     ,182.0,9270.0,50.93
Odisha,KENDUJHAR,Sugarcane,1997,Winter     ,199.0,6950.0,34.92
Odisha,KENDUJHAR,Sugarcane,1998,Winter     ,122.0,4935.0,40.45
Odisha,KENDUJHAR,Sugarcane,1999,Winter     ,260.0,7940.0,30.54
Odisha,KENDUJHAR,Sugarcane,2000,Whole Year ,221.0,10094.0,45.67
Odisha,KENDUJHAR,Sugarcane,2001,Whole Year ,79.0,3865.0,48.93
Odisha,KENDUJHAR,Sugarcane,2002,Whole Year ,308.0,10282.0,33.38
Odisha,KENDUJHAR,Sugarcane,2003,Whole Year ,139.0,7239.0,52.08
Odisha,KENDUJHAR,Sugarcane,2004,Winter     ,72.0,3726.0,51.76
Odisha,KENDUJHAR,Sugarcane,2005,Winter     ,89.0,5405.0,60.72
Odisha,KENDUJHAR,Sugarcane,2006,Winter     ,121.0,6224.0,51.43
Odisha,KENDUJHAR,Sugarcane,2007,Winter     ,48.0,1877.0,39.11
Odisha,KENDUJHAR,Sugarcane,2008,Winter     ,12.0,704.0,58.63
Odisha,KENDUJHAR,Sugarcane,2009,Winter     ,13.0,374.0,28.8
Odisha,KENDUJHAR,Sugarcane,2010,Winter     ,32.0,2381.0,74.4
Odisha,KENDUJHAR,Sugarcane,2011,Winter     ,73.0,4252.0,58.24
Odisha,KENDUJHAR,Sugarcane,2012,Winter     ,9.0,647.0,71.83
Odisha,KENDUJHAR,Sugarcane,2013,Winter     ,17.0,1327.0,78.06
Odisha,KENDUJHAR,Sugarcane,2014,Winter     ,58.0,4570.0,78.8
Odisha,KENDUJHAR,Sugarcane,2015,Winter     ,34.0,2298.0,67.6
Odisha,KENDUJHAR,Sugarcane,2016,Winter     ,27.0,1519.0,56.27
Odisha,KENDUJHAR,Sugarcane,2017,Winter     ,17.0,445.0,26.2
Odisha,KENDUJHAR,Sugarcane,2018,Winter     ,7.0,351.0,50.17
Odisha,KENDUJHAR,Sugarcane,2019,Winter     ,18.0,1476.0,82.0
Odisha,KHORDHA,Sugarcane,1997,Winter     ,346.0,19705.0,56.95
Odisha,KHORDHA,Sugarcane,1998,Winter     ,280.0,13781.0,49.22
Odisha,KHORDHA,Sugarcane,1999,Winter     ,830.0,60060.0,72.36
Odisha,KHORDHA,Sugarcane,2000,Whole Year ,181.0,7196.0,39.76
Odisha,KHORDHA,Sugarcane,2001,Whole Year ,162.0,8318.0,51.35
Odisha,KHORDHA,Sugarcane,2002,Whole Year ,150.0,6233.0,41.56
Odisha,KHORDHA,Sugarcane,2003,Whole Year ,460.0,22576.0,49.08
Odisha,KHORDHA,Sugarcane,2004,Winter     ,183.0,8930.0,48.8
Odisha,KHORDHA,Sugarcane,2005,Winter     ,482.0,28920.0,60.0
Odisha,KHORDHA,Sugarcane,2006,Winter     ,715.0,34987.0,48.93
Odisha,KHORDHA,Sugarcane,2007,Winter     ,175.0,7076.0,40.43
Odisha,KHORDHA,Sugarcane,2008,Winter     ,165.0,6993.0,42.38
Odisha,KHORDHA,Sugarcane,2009,Winter     ,177.0,10048.0,56.77
Odisha,KHORDHA,Sugarcane,2010,Winter     ,675.0,37076.0,54.93
Odisha,KHORDHA,Sugarcane,2011,Winter     ,90.0,5900.0,65.55
Odisha,KHORDHA,Sugarcane,2012,Winter     ,546.0,33188.0,60.78
Odisha,KHORDHA,Sugarcane,2013,Winter     ,58.0,3486.0,60.1
Odisha,KHORDHA,Sugarcane,2014,Winter     ,92.0,5928.0,64.43
Odisha,KHORDHA,Sugarcane,2015,Winter     ,354.0,23966.0,67.7
Odisha,KHORDHA,Sugarcane,2016,Winter     ,40.0,3307.0,82.67
Odisha,KHORDHA,Sugarcane,2017,Winter     ,5.0,304.0,60.8
Odisha,KORAPUT,Sugarcane,1997,Winter     ,369.0,23007.0,62.35
Odisha,KORAPUT,Sugarcane,1998,Winter     ,1481.0,98216.0,66.32
Odisha,KORAPUT,Sugarcane,1999,Winter     ,1840.0,153470.0,83.41
Odisha,KORAPUT,Sugarcane,2000,Whole Year ,2939.0,182659.0,62.15
Odisha,KORAPUT,Sugarcane,2001,Whole Year ,1201.0,78416.0,65.29
Odisha,KORAPUT,Sugarcane,2002,Whole Year ,400.0,25856.0,64.64
Odisha,KORAPUT,Sugarcane,2003,Whole Year ,1626.0,88149.0,54.21
Odisha,KORAPUT,Sugarcane,2004,Winter     ,1205.0,113980.0,94.59
Odisha,KORAPUT,Sugarcane,2005,Winter     ,3615.0,306961.0,84.91
Odisha,KORAPUT,Sugarcane,2006,Winter     ,3656.0,274006.0,74.95
Odisha,KORAPUT,Sugarcane,2007,Winter     ,2450.0,158199.0,64.57
Odisha,KORAPUT,Sugarcane,2008,Winter     ,1788.0,118528.0,66.29
Odisha,KORAPUT,Sugarcane,2009,Winter     ,1071.0,90103.0,84.13
Odisha,KORAPUT,Sugarcane,2010,Winter     ,3245.0,285382.0,87.94
Odisha,KORAPUT,Sugarcane,2011,Winter     ,1620.0,123162.0,76.03
Odisha,KORAPUT,Sugarcane,2012,Winter     ,2218.0,184456.0,83.16
Odisha,KORAPUT,Sugarcane,2013,Winter     ,3537.0,354751.0,100.3
Odisha,KORAPUT,Sugarcane,2014,Winter     ,3362.0,300607.0,89.41
Odisha,KORAPUT,Sugarcane,2015,Winter     ,2261.0,159642.0,70.61
Odisha,KORAPUT,Sugarcane,2016,Winter     ,1213.0,84000.0,69.25
Odisha,KORAPUT,Sugarcane,2017,Winter     ,1867.0,145045.0,77.69
Odisha,KORAPUT,Sugarcane,2018,Winter     ,2375.0,183317.0,77.19
Odisha,KORAPUT,Sugarcane,2019,Winter     ,2687.0,205843.0,76.61
Odisha,MALKANGIRI,Sugarcane,1998,Winter     ,1.0,44.0,44.0
Odisha,MALKANGIRI,Sugarcane,1999,Winter     ,160.0,10280.0,64.25
Odisha,MALKANGIRI,Sugarcane,2000,Whole Year ,23.0,828.0,36.0
Odisha,MALKANGIRI,Sugarcane,2007,Winter     ,1.0,37.0,37.2
Odisha,MALKANGIRI,Sugarcane,2016,Winter     ,4.0,219.0,54.8
Odisha,MAYURBHANJ,Sugarcane,1997,Winter     ,9.0,415.0,46.11
Odisha,MAYURBHANJ,Sugarcane,1998,Winter     ,17.0,634.0,37.29
Odisha,MAYURBHANJ,Sugarcane,1999,Winter     ,30.0,1520.0,50.67
Odisha,MAYURBHANJ,Sugarcane,2000,Whole Year ,1.0,30.0,29.6
Odisha,MAYURBHANJ,Sugarcane,2001,Whole Year ,7.0,241.0,34.4
Odisha,MAYURBHANJ,Sugarcane,2002,Whole Year ,1.0,49.0,48.6
Odisha,MAYURBHANJ,Sugarcane,2003,Whole Year ,4.0,181.0,45.2
Odisha,MAYURBHANJ,Sugarcane,2004,Winter     ,1.0,39.0,38.8
Odisha,MAYURBHANJ,Sugarcane,2005,Winter     ,34.0,1541.0,45.31
Odisha,MAYURBHANJ,Sugarcane,2006,Winter     ,40.0,2420.0,60.5
Odisha,MAYURBHANJ,Sugarcane,2007,Winter     ,63.0,2386.0,37.87
Odisha,MAYURBHANJ,Sugarcane,2008,Winter     ,13.0,125.0,9.6
Odisha,MAYURBHANJ,Sugarcane,2009,Winter     ,1.0,17.0,16.9
Odisha,MAYURBHANJ,Sugarcane,2010,Winter     ,5.0,258.0,51.6
Odisha,MAYURBHANJ,Sugarcane,2011,Winter     ,4.0,236.0,59.0
Odisha,MAYURBHANJ,Sugarcane,2012,Winter     ,28.0,1781.0,63.6
Odisha,MAYURBHANJ,Sugarcane,2013,Winter     ,6.0,350.0,58.4
Odisha,MAYURBHANJ,Sugarcane,2014,Winter     ,10.0,644.0,64.4
Odisha,MAYURBHANJ,Sugarcane,2015,Winter     ,13.0,967.0,74.4
Odisha,NABARANGPUR,Sugarcane,1997,Winter     ,2833.0,156931.0,55.39
Odisha,NABARANGPUR,Sugarcane,1998,Winter     ,1925.0,99820.0,51.85
Odisha,NABARANGPUR,Sugarcane,1999,Winter     ,3910.0,136260.0,34.85
Odisha,NABARANGPUR,Sugarcane,2000,Whole Year ,754.0,32724.0,43.4
Odisha,NABARANGPUR,Sugarcane,2001,Whole Year ,1403.0,56471.0,40.25
Odisha,NABARANGPUR,Sugarcane,2002,Whole Year ,2528.0,107693.0,42.6
Odisha,NABARANGPUR,Sugarcane,2003,Whole Year ,859.0,42198.0,49.13
Odisha,NABARANGPUR,Sugarcane,2004,Winter     ,1883.0,78772.0,41.83
Odisha,NABARANGPUR,Sugarcane,2005,Winter     ,1156.0,50302.0,43.51
Odisha,NABARANGPUR,Sugarcane,2006,Winter     ,2458.0,102334.0,41.63
Odisha,NABARANGPUR,Sugarcane,2007,Winter     ,4371.0,102522.0,23.45
Odisha,NABARANGPUR,Sugarcane,2008,Winter     ,515.0,18255.0,35.45
Odisha,NABARANGPUR,Sugarcane,2009,Winter     ,883.0,40659.0,46.05
Odisha,NABARANGPUR,Sugarcane,2010,Winter     ,582.0,29497.0,50.68
Odisha,NABARANGPUR,Sugarcane,2011,Winter     ,2436.0,99876.0,41.0
Odisha,NABARANGPUR,Sugarcane,2012,Winter     ,3361.0,171892.0,51.14
Odisha,NABARANGPUR,Sugarcane,2013,Winter     ,1061.0,49923.0,47.05
Odisha,NABARANGPUR,Sugarcane,2014,Winter     ,1304.0,66895.0,51.3
Odisha,NABARANGPUR,Sugarcane,2015,Winter     ,614.0,40579.0,66.09
Odisha,NABARANGPUR,Sugarcane,2016,Winter     ,1430.0,79780.0,55.79
Odisha,NABARANGPUR,Sugarcane,2017,Winter     ,250.0,9372.0,37.49
Odisha,NABARANGPUR,Sugarcane,2018,Winter     ,1598.0,70088.0,43.86
Odisha,NABARANGPUR,Sugarcane,2019,Winter     ,2022.0,86422.0,42.74
Odisha,NAYAGARH,Sugarcane,1997,Winter     ,2046.0,123191.0,60.21
Odisha,NAYAGARH,Sugarcane,1998,Winter     ,2608.0,168026.0,64.43
Odisha,NAYAGARH,Sugarcane,1999,Winter     ,3000.0,227190.0,75.73
Odisha,NAYAGARH,Sugarcane,2000,Whole Year ,2356.0,145393.0,61.71
Odisha,NAYAGARH,Sugarcane,2001,Whole Year ,1443.0,80737.0,55.95
Odisha,NAYAGARH,Sugarcane,2002,Whole Year ,1861.0,106386.0,57.17
Odisha,NAYAGARH,Sugarcane,2003,Whole Year ,2810.0,161893.0,57.61
Odisha,NAYAGARH,Sugarcane,2004,Winter     ,1462.0,89233.0,61.04
Odisha,NAYAGARH,Sugarcane,2005,Winter     ,2522.0,150430.0,59.65
Odisha,NAYAGARH,Sugarcane,2006,Winter     ,3336.0,235065.0,70.46
Odisha,NAYAGARH,Sugarcane,2007,Winter     ,2840.0,177949.0,62.66
Odisha,NAYAGARH,Sugarcane,2008,Winter     ,1910.0,122278.0,64.02
Odisha,NAYAGARH,Sugarcane,2009,Winter     ,1311.0,87395.0,66.66
Odisha,NAYAGARH,Sugarcane,2010,Winter     ,2533.0,164979.0,65.13
Odisha,NAYAGARH,Sugarcane,2011,Winter     ,2375.0,144799.0,60.97
Odisha,NAYAGARH,Sugarcane,2012,Winter     ,1241.0,84836.0,68.36
Odisha,NAYAGARH,Sugarcane,2013,Winter     ,1354.0,66685.0,49.25
Odisha,NAYAGARH,Sugarcane,2014,Winter     ,1040.0,71794.0,69.03
Odisha,NAYAGARH,Sugarcane,2015,Winter     ,537.0,26468.0,49.29
Odisha,NAYAGARH,Sugarcane,2016,Winter     ,316.0,18992.0,60.1
Odisha,NAYAGARH,Sugarcane,2017,Winter     ,107.0,5979.0,55.88
Odisha,NAYAGARH,Sugarcane,2018,Winter     ,298.0,20358.0,68.32
Odisha,NAYAGARH,Sugarcane,2019,Winter     ,293.0,20074.0,68.51
Odisha,NUAPADA,Sugarcane,1997,Winter     ,67.0,2944.0,43.94
Odisha,NUAPADA,Sugarcane,1998,Winter     ,38.0,1920.0,50.53
Odisha,NUAPADA,Sugarcane,1999,Winter     ,230.0,10510.0,45.7
Odisha,NUAPADA,Sugarcane,2000,Whole Year ,18.0,733.0,40.72
Odisha,NUAPADA,Sugarcane,2001,Whole Year ,11.0,510.0,46.35
Odisha,NUAPADA,Sugarcane,2002,Whole Year ,10.0,350.0,35.03
Odisha,NUAPADA,Sugarcane,2003,Whole Year ,1.0,42.0,42.4
Odisha,NUAPADA,Sugarcane,2004,Winter     ,7.0,385.0,55.0
Odisha,NUAPADA,Sugarcane,2005,Winter     ,19.0,779.0,41.0
Odisha,NUAPADA,Sugarcane,2006,Winter     ,8.0,486.0,60.8
Odisha,NUAPADA,Sugarcane,2007,Winter     ,11.0,534.0,48.56
Odisha,NUAPADA,Sugarcane,2008,Winter     ,8.0,390.0,48.75
Odisha,NUAPADA,Sugarcane,2009,Winter     ,1.0,41.0,40.8
Odisha,NUAPADA,Sugarcane,2010,Winter     ,5.0,168.0,33.6
Odisha,NUAPADA,Sugarcane,2011,Winter     ,10.0,509.0,50.86
Odisha,NUAPADA,Sugarcane,2013,Winter     ,8.0,233.0,29.13
Odisha,NUAPADA,Sugarcane,2015,Winter     ,2.0,60.0,30.0
Odisha,NUAPADA,Sugarcane,2016,Winter     ,5.0,29.0,5.8
Odisha,NUAPADA,Sugarcane,2018,Winter     ,1.0,43.0,43.2
Odisha,NUAPADA,Sugarcane,2019,Winter     ,7.0,413.0,59.04
Odisha,PURI,Sugarcane,1997,Winter     ,296.0,10934.0,36.94
Odisha,PURI,Sugarcane,1998,Winter     ,132.0,7169.0,54.31
Odisha,PURI,Sugarcane,1999,Winter     ,290.0,25610.0,88.31
Odisha,PURI,Sugarcane,2000,Whole Year ,64.0,2316.0,36.18
Odisha,PURI,Sugarcane,2001,Whole Year ,19.0,685.0,36.04
Odisha,PURI,Sugarcane,2002,Whole Year ,43.0,2209.0,51.38
Odisha,PURI,Sugarcane,2003,Whole Year ,168.0,11207.0,66.71
Odisha,PURI,Sugarcane,2004,Winter     ,188.0,9945.0,52.9
Odisha,PURI,Sugarcane,2005,Winter     ,257.0,16029.0,62.37
Odisha,PURI,Sugarcane,2006,Winter     ,232.0,13348.0,57.53
Odisha,PURI,Sugarcane,2007,Winter     ,370.0,14356.0,38.8
